,quote_date,shop_code,item_id_raw,region,price,indicator_box,item_id,description
31360683,1992-06-01,130.0,510201,2.0,39.990002,,510201,WOMEN'S SUIT
31360690,1991-10-01,4.0,510201,2.0,67.480003,,510201,WOMEN'S SUIT
31360702,1996-06-01,174.0,510201,2.0,34.950001,,510201,WOMEN'S SUIT
31360713,1989-11-01,75.0,510201,2.0,55.990002,,510201,WOMEN'S SUIT
31360714,1994-06-01,70.0,510201,2.0,70.0,,510201,WOMEN'S SUIT
31360716,1992-01-01,91.0,510201,2.0,40.990002,,510201,WOMEN'S SUIT
31360732,1991-06-01,46.0,510201,2.0,100.0,,510201,WOMEN'S SUIT
31360735,1994-05-01,59.0,510201,2.0,39.990002,,510201,WOMEN'S SUIT
31360743,1989-07-01,55.0,510201,2.0,55.0,,510201,WOMEN'S SUIT
31360762,1991-09-01,4.0,510201,2.0,67.480003,,510201,WOMEN'S SUIT
31360764,1994-02-01,106.0,510201,2.0,39.990002,,510201,WOMEN'S SUIT
31360766,1992-08-01,19.0,510201,2.0,39.98,,510201,WOMEN'S SUIT
31360776,1994-05-01,806.0,510201,2.0,115.0,,510201,WOMEN'S SUIT
31360784,1992-06-01,6.0,510201,2.0,42.990002,,510201,WOMEN'S SUIT
31360785,1996-07-01,152.0,510201,2.0,70.0,C,510201,WOMEN'S SUIT
31360792,1991-12-01,81.0,510201,2.0,39.939999,,510201,WOMEN'S SUIT
31360815,1991-03-01,6.0,510201,2.0,39.990002,,510201,WOMEN'S SUIT
31360844,1991-11-01,91.0,510201,2.0,49.990002,,510201,WOMEN'S SUIT
31360861,1994-09-01,117.0,510201,2.0,40.990002,,510201,WOMEN'S SUIT
31360875,1996-05-01,231.0,510201,2.0,72.5,,510201,WOMEN'S SUIT
31360877,1993-06-01,4.0,510201,2.0,119.0,,510201,WOMEN'S SUIT
31360901,1993-07-01,4.0,510201,2.0,29.98,,510201,WOMEN'S SUIT
31360912,1995-07-01,806.0,510201,2.0,120.0,C,510201,WOMEN'S SUIT
31360920,1991-03-01,81.0,510201,2.0,39.990002,,510201,WOMEN'S SUIT
31360925,1993-09-01,111.0,510201,2.0,59.98,,510201,WOMEN'S SUIT
31360926,1995-10-01,188.0,510201,2.0,128.98,,510201,WOMEN'S SUIT
31360946,1988-10-01,64.0,510201,2.0,49.990002,,510201,WOMEN'S SUIT
31360968,1994-12-01,19.0,510201,2.0,59.98,,510201,WOMEN'S SUIT
31360973,1996-07-01,136.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31360977,1994-03-01,136.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31361003,1996-02-01,243.0,510201,2.0,125.0,,510201,WOMEN'S SUIT
31361004,1991-10-01,119.0,510201,2.0,99.949997,,510201,WOMEN'S SUIT
31361011,1996-05-01,93.0,510201,2.0,82.980003,C,510201,WOMEN'S SUIT
31361017,1995-05-01,106.0,510201,2.0,36.98,S,510201,WOMEN'S SUIT
31361029,1995-11-01,80.0,510201,2.0,120.0,,510201,WOMEN'S SUIT
31361030,1994-11-01,106.0,510201,2.0,36.98,S,510201,WOMEN'S SUIT
31361031,1996-02-01,86.0,510201,2.0,35.0,,510201,WOMEN'S SUIT
31361048,1992-08-01,111.0,510201,2.0,56.98,,510201,WOMEN'S SUIT
31361095,1992-09-01,174.0,510201,2.0,25.950001,,510201,WOMEN'S SUIT
31361109,1995-10-01,806.0,510201,2.0,120.0,,510201,WOMEN'S SUIT
31361152,1993-04-01,152.0,510201,2.0,57.990002,,510201,WOMEN'S SUIT
31361153,1993-12-01,45.0,510201,2.0,144.95,,510201,WOMEN'S SUIT
31361162,1996-07-01,3.0,510201,2.0,178.99001,S,510201,WOMEN'S SUIT
31361168,1996-06-01,217.0,510201,2.0,30.0,C,510201,WOMEN'S SUIT
31361171,1996-08-01,36.0,510201,2.0,45.0,C,510201,WOMEN'S SUIT
31361176,1995-09-01,70.0,510201,2.0,120.0,C,510201,WOMEN'S SUIT
31361178,1994-11-01,25.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31361191,1996-07-01,77.0,510201,2.0,80.0,S,510201,WOMEN'S SUIT
31361192,1988-12-01,45.0,510201,2.0,24.99,,510201,WOMEN'S SUIT
31361194,1991-09-01,132.0,510201,2.0,55.0,,510201,WOMEN'S SUIT
31361199,1992-09-01,117.0,510201,2.0,16.98,,510201,WOMEN'S SUIT
31361201,1991-12-01,152.0,510201,2.0,52.990002,,510201,WOMEN'S SUIT
31361209,1994-12-01,806.0,510201,2.0,115.0,,510201,WOMEN'S SUIT
31361221,1992-05-01,19.0,510201,2.0,74.980003,,510201,WOMEN'S SUIT
31361229,1995-11-01,61.0,510201,2.0,72.980003,C,510201,WOMEN'S SUIT
31361244,1993-06-01,136.0,510201,2.0,28.99,,510201,WOMEN'S SUIT
31361246,1996-05-01,19.0,510201,2.0,52.959999,C,510201,WOMEN'S SUIT
31361248,1991-12-01,93.0,510201,2.0,93.989998,,510201,WOMEN'S SUIT
31361252,1989-05-01,4.0,510201,2.0,85.0,,510201,WOMEN'S SUIT
31361256,1995-11-01,85.0,510201,2.0,72.5,S,510201,WOMEN'S SUIT
